EMP_ID,PAY_YEAR,BASIC_PAY,REGULAR_ALLOWANCE,VARIABLE_PAY,TOTAL_PAY,VARIABLE_PAY_RATIO,YOY_GROWTH
E00885,2025,69800004,4115089,13702843,87617936,15.64,-5.32
E00885,2026,11750000,400000,0,12150000,0.0,58.17
E00887,2023,18000000,1325985,3396914,22722899,14.95,0.0
E00887,2024,43800000,3240071,15093114,62133185,24.29,24.77
E00887,2025,47000004,3320188,5645165,55965357,10.09,-9.68
E00887,2026,8100000,400000,0,8500000,0.0,73.24
E00888,2020,49600008,5450409,8311364,63361781,13.12,0.0
E00888,2021,50700006,3155743,13913060,67768809,20.53,7.25
E00888,2022,51200004,4458237,13707662,69365903,19.76,2.36
E00888,2023,40563710,7185837,0,47749547,0.0,-8.63
E00889,2020,42800004,3802874,10522967,57125845,18.42,0.0
E00889,2021,45300006,2196782,19516242,67013030,29.12,17.63
E00889,2022,50500008,2661375,14985828,68147211,21.99,1.69
E00889,2023,52900008,3275894,24432506,80608408,30.31,18.29
E00889,2024,56500008,6519813,24584062,87603883,28.06,8.38
E00889,2025,35044091,6908762,1000000,42952853,2.33,-15.75
E00890,2020,6883335,754990,1639652,9277977,17.67,0.0
E00890,2021,41800014,3629645,13040688,58470347,22.3,24.31
E00890,2022,43500000,3378249,10778514,57656763,18.69,-1.39
E00890,2023,47600004,5132174,15315226,68047404,22.51,18.02
E00890,2024,44462226,4347681,0,48809907,0.0,-21.38
E00891,2023,15708335,1924469,3127751,20760555,15.07,0.0
E00891,2024,38900004,4848028,12085482,55833514,21.65,13.16
E00891,2025,42600000,5134326,7446500,55180826,13.49,-0.9
E00891,2026,7633334,400000,0,8033334,0.0,66.05
E00892,2020,69600006,4785962,10787085,85173053,12.66,0.0
E00892,2021,78100002,4511729,24230328,106842059,22.68,25.78
E00892,2022,83700000,3452751,24239838,111392589,21.76,4.26
E00892,2023,86300004,3741135,31428426,121469565,25.87,9.05
E00892,2024,90700008,4306802,34973496,129980306,26.91,6.71
E00892,2025,103900008,4086126,13362778,121348912,11.01,-6.38
E00892,2026,18033334,400000,0,18433334,0.0,73.27
E00893,2020,87900012,3842896,15374345,107117253,14.35,0.0
E00893,2021,96100002,3305126,28684738,128089866,22.39,19.91
E00893,2022,100500000,2724742,27873180,131097922,21.26,2.35
E00893,2023,106100004,4628419,30069228,140797651,21.36,7.4
E00893,2024,107900004,4276884,38478788,150655676,25.54,6.71
E00893,2025,112700004,4251409,26437349,143388762,18.44,-4.56
E00893,2026,20783334,422375,0,21205709,0.0,68.69
E00895,2020,42100002,1200000,9888803,53188805,18.59,0.0
E00895,2021,44200008,1200000,13671518,59071526,23.14,11.36
E00895,2022,50600004,1942481,14561424,67103909,21.7,13.6
E00895,2023,53400000,3473653,13643196,70516849,19.35,5.09
E00895,2024,54400008,3608196,14463250,72471454,19.96,2.49
E00895,2025,58600008,3281486,14287525,76169019,18.76,5.39
E00895,2026,10133334,400000,0,10533334,0.0,57.74
E00896,2020,55800000,4301586,10917655,71019241,15.37,0.0
E00896,2021,57800016,3031129,23289566,84120711,27.69,18.77
E00896,2022,64400004,2178336,21569618,88147958,24.47,4.79
E00896,2023,68300004,5158708,28058728,101517440,27.64,15.17
E00896,2024,69100008,6342696,18953840,94396544,20.08,-7.27
E00896,2025,35073123,3346659,0,38419782,0.0,-18.6
E00897,2020,55800000,5358681,12844667,74003348,17.36,0.0
E00897,2021,10706993,1274255,0,11981248,0.0,-16.54
E00898,2020,62200008,5096929,13484476,80781413,16.69,0.0
E00898,2021,68500008,3890538,19016108,91406654,20.8,13.46
E00898,2022,69800004,1541630,22547472,93889106,24.02,2.72
E00898,2023,74300004,4031656,29397514,107729174,27.29,14.74
E00898,2024,76300008,4562320,23808824,104671152,22.75,-3.1
E00898,2025,77500008,3844672,20958141,102302821,20.49,-1.99
E00898,2026,14716668,400000,0,15116668,0.0,68.54
E00899,2020,33100002,1200000,8237257,42537259,19.36,0.0
E00899,2021,36300006,1200000,13225282,50725288,26.07,19.58
E00899,2022,39500004,2069011,13092110,54661125,23.95,7.76
E00899,2023,42200004,3430239,18671488,64301731,29.04,17.64
E00899,2024,27958068,2005321,2000000,31963389,6.26,-24.09
E00900,2020,70200000,1200000,14711924,86111924,17.08,0.0
E00900,2021,3788531,100000,0,3888531,0.0,-40.97
E00901,2020,62600004,1200000,15341393,79141397,19.38,0.0
E00901,2021,67500000,1200000,17312056,86012056,20.13,8.98
E00901,2022,68800008,10932091,17103312,96835411,17.66,12.58
E00901,2023,11201787,1277302,0,12479089,0.0,-17.48
E00903,2020,76800006,7757134,18370731,102927871,17.85,0.0
E00903,2021,88800012,7157119,25468494,121425625,20.97,18.29
E00903,2022,91600008,8248833,35132896,134981737,26.03,11.16
E00903,2023,73305562,13884303,0,87189865,0.0,-10.35
E00904,2020,45700002,4797839,9656113,60153954,16.05,0.0
E00904,2021,50300010,3857158,13899510,68056678,20.42,13.45
E00904,2022,51200004,3749838,12679500,67629342,18.75,-0.63
E00904,2023,55200000,5181335,19100146,79481481,24.03,17.53
E00904,2024,57300000,5288437,16140846,78729283,20.5,-1.22
E00904,2025,58300008,5638368,11586830,75525206,15.34,-3.81
E00904,2026,10366668,496104,0,10862772,0.0,64.06
E00905,2025,32933336,3469741,4461006,40864083,10.92,0.0
E00905,2026,8766668,400000,0,9166668,0.0,82.96
E00906,2021,32277784,1392306,8642316,42312406,20.43,0.0
E00906,2022,42700008,2009590,10936002,55645600,19.65,7.01
E00906,2023,43300008,5029467,14256166,62585641,22.78,12.47
E00906,2024,45800004,3832659,16206462,65839125,24.62,4.91
E00906,2025,48400008,3184509,11448970,63033487,18.16,-4.0
E00906,2026,8683334,411946,0,9095280,0.0,64.58
E00907,2020,44700012,1200000,9921955,55821967,17.77,0.0
E00907,2021,45200016,1200000,12774302,59174318,21.59,6.3
E00907,2022,47600004,2182217,17455090,67237311,25.96,13.63
E00907,2023,52500000,3055762,22793290,78349052,29.09,16.53
E00907,2024,55100004,3689643,23454260,82243907,28.52,4.68
E00907,2025,60000000,3365936,16659573,80025509,20.82,-2.43
E00907,2026,11316668,400000,0,11716668,0.0,67.0
E00908,2020,40600008,4755848,8140055,53495911,15.22,0.0
E00908,2021,43200000,3019358,12833424,59052782,21.73,10.69
E00908,2022,46700004,2059365,12392186,61151555,20.26,3.55
E00908,2023,47700000,2846971,14986752,65533723,22.87,7.17
E00908,2024,22050004,1000000,0,23050004,0.0,-21.72
E00909,2020,48800016,6403076,11375754,66578846,17.09,0.0
E00909,2021,55900008,3940064,18678896,78518968,23.79,18.26
E00909,2022,59400000,9106058,20304498,88810556,22.86,13.11
E00909,2023,22774466,4090019,0,26864485,0.0,-14.41
E00912,2025,11066668,971765,2819053,14857486,18.97,0.0
E00912,2026,5566668,400000,0,5966668,0.0,63.15
E00913,2020,66100014,5764220,13537821,85402055,15.85,0.0
E00913,2021,69200010,8344776,17317336,94862122,18.26,11.38
E00913,2022,33840002,4863821,0,38703823,0.0,-8.64
E00914,2020,7388334,200536,0,7588870,0.0,0.0
E00915,2020,28198891,892452,0,29091343,0.0,0.0
E00916,2023,32550003,2564884,17278056,52392943,32.98,0.0
E00916,2024,45800004,3147835,16924640,65872479,25.69,-4.5
E00916,2025,48200004,3312426,11251909,62764339,17.93,-4.46
E00916,2026,8200000,400000,0,8600000,0.0,56.29
E00917,2020,10882224,914024,0,11796248,0.0,0.0
E00918,2023,3675000,214507,1101247,4990754,22.07,0.0
E00918,2024,44600004,4826631,14072034,63498669,22.16,87.72
E00918,2025,46200000,5343074,9242940,60786014,15.21,-4.01
E00918,2026,8666668,614079,0,9280747,0.0,74.15
E00919,2020,57600000,4985896,13811391,76397287,18.08,0.0
E00919,2021,63900000,2907521,18872182,85679703,22.03,12.46
E00919,2022,67600008,2326009,22225440,92151457,24.12,7.55
E00919,2023,71200008,3412816,23559766,98172590,24.0,6.53
E00919,2024,80700000,4002470,25966078,110668548,23.46,12.42
E00919,2025,88200000,3781227,14987369,106968596,14.01,-3.08
E00919,2026,15666668,409371,0,16076039,0.0,71.42
E00921,2020,50800014,3510539,11399955,65710508,17.35,0.0
E00921,2021,53900010,3579169,17504676,74983855,23.34,14.43
E00921,2022,58400004,2654798,16155422,77210224,20.92,2.97
E00921,2023,60800004,3210327,21078884,85089215,24.77,10.2
E00921,2024,65100000,3856842,19820354,88777196,22.33,4.05
E00921,2025,69600000,3598890,15453372,88652262,17.43,0.13
E00921,2026,11716668,400000,0,12116668,0.0,55.9
E00922,2020,35300016,3881014,6971051,46152081,15.1,0.0
E00922,2021,38800008,2349243,11258892,52408143,21.48,13.87
E00922,2022,40700004,3187787,13397444,57285235,23.39,9.31
E00922,2023,41800008,5355482,13276956,60432446,21.97,5.49
E00922,2024,47800008,4396065,12312428,64508501,19.09,6.45
E00922,2025,51200004,5537452,9214520,65951976,13.97,2.52
E00922,2026,9066668,400000,0,9466668,0.0,63.72
E00923,2020,60500016,5887639,10642414,77030069,13.82,0.0
E00923,2021,65200014,5285013,28662566,99147593,28.91,29.07
E00923,2022,73600008,2691566,17456634,93748208,18.62,-5.45
E00923,2023,75700008,3418716,16070068,95188792,16.88,1.54
E00923,2024,83300004,3640548,36923054,123863606,29.81,29.77
E00923,2025,95600004,4292612,25900000,125792616,20.59,1.84
E00923,2026,17666668,482417,0,18149085,0.0,64.57
E00924,2020,71600004,6110838,12509318,90220160,13.87,0.0
E00924,2021,80600004,3397853,25455316,109453173,23.26,21.65
E00924,2022,81400008,2422011,25974062,109796081,23.66,0.31
E00924,2023,87600000,3673167,40598998,131872165,30.79,20.11
E00924,2024,91400004,4169361,32698208,128267573,25.49,-3.0
E00924,2025,104500008,4135437,19521374,128156819,15.23,0.19
E00924,2026,19466668,438422,0,19905090,0.0,77.16
E00925,2025,12650001,816894,3176997,16643892,19.09,0.0
E00925,2026,8533334,454100,0,8987434,0.0,99.12
E00926,2024,3750000,314836,1006725,5071561,19.85,0.0
E00926,2025,33323895,4165968,0,37489863,0.0,51.14
E00927,2020,63900000,1200000,13661643,78761643,17.35,0.0
E00927,2021,64500012,1200000,18009474,83709486,21.51,6.57
E00927,2022,63067742,2636840,3000000,68704582,4.37,-10.84
E00929,2020,4588890,135957,1406511,6131358,22.94,0.0
E00929,2021,42000012,2827862,15092668,59920542,25.19,47.26
E00929,2022,45000000,1700165,12517102,59217267,21.14,-1.17
E00929,2023,46500000,3276530,17971666,67748196,26.53,14.41
E00929,2024,49200000,3654086,14496678,67350764,21.52,-0.86
E00929,2025,52200000,3413126,9975967,65589093,15.21,-2.35
E00929,2026,9350000,410626,0,9760626,0.0,69.74
E00931,2025,4375000,216748,1275623,5867371,21.74,0.0
E00931,2026,8766668,400000,0,9166668,0.0,134.35
E00932,2020,52300008,1200000,10572340,64072348,16.5,0.0
E00932,2021,55500012,1200000,13912496,70612508,19.7,10.51
E00932,2022,56500008,2060011,20870962,79430981,26.28,12.49
E00932,2023,63900000,3809631,34856482,102566113,33.98,29.13
E00932,2024,65800008,4259552,23331842,93391402,24.98,-9.19
E00932,2025,70100004,6956019,16943797,93999820,18.03,0.93
E00932,2026,13216668,501972,0,13718640,0.0,66.47
E00933,2020,68400000,4467310,14549002,87416312,16.64,0.0
E00933,2021,69100002,4796459,24257128,98153589,24.71,12.59
E00933,2022,74900004,2173603,33960000,111033607,30.59,13.12
E00933,2023,83100000,3898491,36919204,123917695,29.79,11.6
E00933,2024,86400000,3979538,33142536,123522074,26.83,-0.59
E00933,2025,90800004,4602173,13054929,108457106,12.04,-11.96
E00933,2026,16933334,400000,0,17333334,0.0,82.29
E00934,2020,55200006,6459780,9795240,71455026,13.71,0.0
E00934,2021,61200000,3538122,17682686,82420808,21.45,15.66
E00934,2022,66300000,2326839,24346222,92973061,26.19,12.8
E00934,2023,73600008,4152757,25427112,103179877,24.64,10.98
E00934,2024,75100008,12707574,21951766,109759348,20.0,6.09
E00934,2025,22525000,3422293,0,25947293,0.0,-18.37
E00935,2022,28933338,1081207,7532932,37547477,20.06,0.0
E00935,2023,52100004,3556599,16903778,72560381,23.3,15.42
E00935,2024,52600008,3222671,15071260,70893939,21.26,-2.56
E00935,2025,19161291,1101586,0,20262877,0.0,-20.15
E00936,2022,9300000,200000,1195669,10695669,11.18,0.0
E00936,2023,7513393,200000,0,7713393,0.0,-5.35
E00937,2020,15000000,1828450,2210616,19039066,11.61,0.0
E00937,2021,54200016,2760149,15173038,72133203,21.03,-1.39
E00937,2022,55600008,3791676,13978138,73369822,19.05,1.71
E00937,2023,56200008,4770318,19444266,80414592,24.18,9.6
E00937,2024,56700000,3633836,16206086,76539922,21.17,-5.08
E00937,2025,47471775,2786693,0,50258468,0.0,-19.62
E00938,2025,25491669,1715396,4465002,31672067,14.1,0.0
E00938,2026,7433334,417784,0,7851118,0.0,72.75
E00940,2020,17022224,1587672,3176591,21786487,14.58,0.0
E00940,2021,39300012,2131792,9797854,51229658,19.13,9.52
E00940,2022,40800000,2024792,11261796,54086588,20.82,5.58
E00940,2023,43500000,3212619,17910578,64623197,27.72,19.48
E00940,2024,47100000,3055893,19096416,69252309,27.58,6.87
E00940,2025,47600004,3213296,11401798,62215098,18.33,-9.92
E00940,2026,8483334,400000,0,8883334,0.0,62.86
E00941,2023,29466672,3083504,13914126,46464302,29.95,0.0
E00941,2024,47000004,3457933,17629836,68087773,25.89,6.9
E00941,2025,49200000,4530683,11647290,65377973,17.82,-3.72
E00941,2026,8866668,582963,0,9449631,0.0,64.86
E00944,2022,5900000,263871,1006011,7169882,14.03,0.0
E00944,2023,36000000,3162972,13758012,52920984,26.0,84.02
E00944,2024,37400004,3046486,11568540,52015030,22.24,-1.98
E00944,2025,39800004,3426397,7747074,50973475,15.2,-1.73
E00944,2026,7116668,424263,0,7540931,0.0,68.74
E00946,2025,9377421,728470,0,10105891,0.0,0.0
E00947,2023,43908337,3270505,15463132,62641974,24.68,0.0
E00947,2024,52700004,3321425,14924246,70945675,21.04,8.92
E00947,2025,53600004,3493185,8147263,65240452,12.49,-7.79
E00947,2026,877420,0,0,877420,0.0,-18.19
E00948,2025,20625000,1290629,5633386,27549015,20.45,0.0
E00948,2026,8533334,420415,0,8953749,0.0,76.73
E00949,2020,5277778,123676,804730,6206184,12.97,0.0
E00949,2021,47900016,2514476,11728120,62142612,18.87,-3.98
E00949,2022,50400000,2342462,16396492,69138954,23.72,11.26
E00949,2023,54600000,3126068,22428412,80154480,27.98,15.93
E00949,2024,61900008,3624232,19284902,84809142,22.74,5.52
E00949,2025,66100008,3931948,11735522,81767478,14.35,-3.32
E00949,2026,11366668,400000,0,11766668,0.0,64.14
E00950,2020,28341581,4016606,0,32358187,0.0,0.0
E00951,2022,9250000,320609,1169267,10739876,10.89,0.0
E00951,2023,55900008,3113254,17085728,76098990,22.45,33.95
E00951,2024,56700000,3284541,14889740,74874281,19.89,-1.88
E00951,2025,59900004,2832903,7673714,70406621,10.9,-5.71
E00951,2026,10450000,423125,0,10873125,0.0,76.15
E00952,2020,38500002,3313412,7005702,48819116,14.35,0.0
E00952,2021,40400010,2359908,10242600,53002518,19.32,8.87
E00952,2022,40800000,1999577,11485622,54285199,21.16,2.42
E00952,2023,42800004,3499482,12171612,58471098,20.82,7.71
E00952,2024,45000000,3402121,19564438,67966559,28.79,15.92
E00952,2025,49800000,2989261,10016742,62806003,15.95,-7.34
E00952,2026,8950000,400000,0,9350000,0.0,69.81
E00953,2020,41300010,3433683,8426660,53160353,15.85,0.0
E00953,2021,41700006,2309522,15080636,59090164,25.52,11.46
E00953,2022,45800004,1913593,21681004,69394601,31.24,17.44
E00953,2023,50800008,3873121,22000154,76673283,28.69,10.49
E00953,2024,53500008,3283148,17097396,73880552,23.14,-3.91
E00953,2025,40024448,1600000,0,41624448,0.0,-17.85
E00954,2020,65100006,6683382,10664183,82447571,12.93,0.0
E00954,2021,73900008,4389043,19377576,97666627,19.84,18.78
E00954,2022,78800004,5003655,25131000,108934659,23.07,11.54
E00954,2023,86400000,8956126,23509200,118865326,19.78,9.12
E00954,2024,88900008,7201005,23712928,119813941,19.79,0.52
E00954,2025,95800008,7229823,24994217,128024048,19.52,7.15
E00954,2026,17800000,400000,0,18200000,0.0,62.15
E00955,2020,40100004,5523875,6941772,52565651,13.21,0.0
E00955,2021,40700016,2797972,11314688,54812676,20.64,4.56
E00955,2022,42200004,3700498,9886204,55786706,17.72,1.78
E00955,2023,32222225,6889750,0,39111975,0.0,1.15
E00957,2020,57300012,3935163,12573477,73808652,17.04,0.0
E00957,2021,60400008,3543645,19120918,83064571,23.02,12.85
E00957,2022,69200004,2575466,18798592,90574062,20.75,9.04
E00957,2023,73800000,4010341,25154940,102965281,24.43,13.68
E00957,2024,80800008,13753813,22792808,117346629,19.42,13.66
E00957,2025,27235003,4803556,0,32038559,0.0,-14.59
E00960,2020,53800002,4877507,11872624,70550133,16.83,0.0
E00960,2021,59400000,4318135,16177866,79896001,20.25,13.56
E00960,2022,61900008,4732000,17270374,83902382,20.58,5.01
E00960,2023,65400000,6065779,31684596,103150375,30.72,22.94
E00960,2024,71200008,6214202,29091626,106505836,27.31,2.97
E00960,2025,75900000,6025632,20619425,102545057,20.11,-3.46
E00960,2026,14033334,449521,0,14482855,0.0,61.1
E00961,2023,17650002,1598678,6796686,26045366,26.1,0.0
E00961,2024,6124732,476299,0,6601031,0.0,-22.33
E00962,2020,45200016,4975518,7068805,57244339,12.35,0.0
E00962,2021,46400004,3642446,13175432,63217882,20.84,10.74
E00962,2022,48000000,3858413,12420184,64278597,19.32,1.68
E00962,2023,53500008,4221224,20881132,78602364,26.57,22.28
E00962,2024,55500000,3165702,21027642,79693344,26.39,1.11
E00962,2025,61600008,3684598,17004535,82289141,20.66,3.54
E00962,2026,11316668,444673,0,11761341,0.0,63.03
E00963,2020,75400002,1200000,14383692,90983694,15.81,0.0
E00963,2021,76400010,1200000,18049748,95649758,18.87,5.42
E00963,2022,62323663,900000,0,63223663,0.0,-17.38
E00964,2022,23791670,1800624,3403671,28995965,11.74,0.0
E00964,2023,58900008,5289832,25318782,89508622,28.29,37.01
E00964,2024,64000008,5780636,19371268,89151912,21.73,-0.67
E00964,2025,67800000,3336056,15486614,86622670,17.88,-2.57
E00964,2026,12183334,440078,0,12623412,0.0,66.22
E00965,2020,40800006,1200000,8334686,50334692,16.56,0.0
E00965,2021,43600014,1200000,16005496,60805510,26.32,21.13
E00965,2022,48600000,1955748,12343380,62899128,19.62,3.44
E00965,2023,49300008,3629285,16762444,69691737,24.05,10.8
E00965,2024,49900008,4070024,15128134,69098166,21.89,-1.12
E00965,2025,29729035,1400000,0,31129035,0.0,-21.86
E00966,2021,12866670,562126,2170927,15599723,13.92,0.0
E00966,2022,38800008,1884984,9625764,50310756,19.13,34.31
E00966,2023,38900004,2667955,14673284,56241243,26.09,11.79
E00966,2024,12461392,600000,0,13061392,0.0,-25.64
E00967,2023,27650000,2731980,10673174,41055154,26.0,0.0
E00967,2024,49500000,5042295,16230424,70772719,22.93,5.5
E00967,2025,52300008,3590768,8714651,64605427,13.49,-8.46
E00967,2026,9100000,400000,0,9500000,0.0,67.72
E00968,2022,11550000,905164,1870675,14325839,13.06,0.0
E00968,2023,47100000,4660645,21365664,73126309,29.22,51.04
E00968,2024,49800000,3816304,15777016,69393320,22.74,-5.36
E00968,2025,26795836,1656352,0,28452188,0.0,-15.69
E00969,2022,30666670,1460401,8662990,40790061,21.24,0.0
E00969,2023,38800008,2987130,13384866,55172004,24.26,18.21
E00969,2024,40300008,3150427,12202576,55653011,21.93,0.6
E00969,2025,43900008,3788509,11362584,59051101,19.24,6.4
E00969,2026,8183334,510616,0,8693950,0.0,67.93
E00970,2020,39800016,2933008,7625026,50358050,15.14,0.0
E00970,2021,42800004,2476789,12227934,57504727,21.26,14.5
E00970,2022,44800008,1984637,18529050,65313695,28.37,13.58
E00970,2023,51200004,4088835,27417930,82706769,33.15,26.63
E00970,2024,53300004,5703629,13609018,72612651,18.74,-12.44
E00970,2025,56600004,3610777,7746900,67957681,11.4,-6.15
E00970,2026,10000000,420336,0,10420336,0.0,74.9
E00971,2025,11050000,439654,2161133,13650787,15.83,0.0
E00971,2026,11200000,450911,0,11650911,0.0,73.37
E00972,2020,23894453,2874687,4357534,31126674,14.0,0.0
E00972,2021,40400010,3516407,9774016,53690433,18.2,12.95
E00972,2022,40800000,3194464,14968128,58962592,25.39,9.82
E00972,2023,42700008,3452211,12274330,58426549,21.01,-0.91
E00972,2024,47100000,3446519,12940340,63486859,20.38,8.36
E00972,2025,51000000,3945973,8010452,62956425,12.72,-0.56
E00972,2026,8933334,578991,0,9512325,0.0,72.34
E00973,2020,44100000,3546267,8468125,56114392,15.09,0.0
E00973,2021,44700012,2353253,12899008,59952273,21.52,7.13
E00973,2022,47200008,1921279,13221756,62343043,21.21,3.99
E00973,2023,49300008,3116537,21015556,73432101,28.62,17.79
E00973,2024,50800008,3353556,23924094,78077658,30.64,6.04
E00973,2025,57700008,3564159,13584874,74849041,18.15,-3.87
E00973,2026,10150000,413963,0,10563963,0.0,60.98
E00975,2025,12084725,760803,0,12845528,0.0,0.0
E00976,2020,67100004,5369701,16140569,88610274,18.22,0.0
E00976,2021,74800008,3565042,30760146,109125196,28.19,23.49
E00976,2022,78500004,2261854,24658992,105420850,23.39,-3.39
E00976,2023,87700008,3942137,31745862,123388007,25.73,17.04
E00976,2024,89500008,3549094,37312536,130361638,28.62,5.36
